disease_msh	numCTs	pathway_name	gene_symbol	num_genes	disease_cui	year_final	numDiseasesAssociatedToGene	pathway_id	score	disease_prevalence_class	geneEnsemblIDs	disease_prevalence_type	disease_name	disease_hpo	dpi	num_var_dis	disease_inheritance	ei	disease_type	disease_do	el	numVariantsAssociatedToGene	gp_class_names	pli	num_variants	geneDescription	year_initial	numberChemsIncludedInEvidence	num_pmids_evid	num_pmid_assoc	gene_ncbi	gene_type	genep_str_ids	dsi	disease_umls	disease_prevalence_geo_area
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	2	Metabolism of proteins	ACE	175	C0027051	1993	123	R-HSA-392499	1.0		ENSG00000159640		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.8104089219330854	disease	disease of anatomical entity (7)		207	Enzyme	5.7955E-32	486	angiotensin I converting enzyme	1992		8	2	1636	protein-coding	P12821	0.33	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	2	Hemostasis,Metabolism,Signal Transduction,Immune System,Cellular responses to stimuli	NOS3	175	C0027051	2006	125	R-HSA-109582,R-HSA-1430728,R-HSA-162582,R-HSA-168256,R-HSA-8953897	1.0		ENSG00000164867		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	1		0.8160919540229885	disease	disease of anatomical entity (7)		17		2.4053E-25	486	nitric oxide synthase 3	1999		9	2	4846	protein-coding	P29474	0.36	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	17	Disease,Immune System	IL10	175	C0027051	2006	127	R-HSA-1643685,R-HSA-168256	1.0		ENSG00000136634		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	1.0	0		0.8333333333333334	disease	disease of anatomical entity (7)		50		0.48334	486	interleukin 10	2005		2	2	3586	protein-coding	P22301	0.27	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	4	Metabolism of proteins,Muscle contraction,Gene expression (Transcription)	NPPA	175	C0027051	2002	57	R-HSA-392499,R-HSA-397014,R-HSA-74160	1.0		ENSG00000175206		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.76	disease	disease of anatomical entity (7)		82		0.0013161	486	natriuretic peptide A	1998		5	2	4878	protein-coding	P01160	0.42	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	5	Hemostasis,Developmental Biology,Extracellular matrix organization,Signal Transduction,Disease,Immune System,Metabolism of proteins,Gene expression (Transcription)	TGFB1	175	C0027051	2006	135	R-HSA-109582,R-HSA-1266738,R-HSA-1474244,R-HSA-162582,R-HSA-1643685,R-HSA-168256,R-HSA-392499,R-HSA-74160	1.0		ENSG00000105329		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	2		0.9122807017543859	disease	disease of anatomical entity (7)		47	Signaling	0.025965	486	transforming growth factor beta 1	2006		6	1	7040	protein-coding	P01137	0.26	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	0	Metabolism,Signal Transduction,Transport of small molecules,Metabolism of proteins,Vesicle-mediated transport,Gene expression (Transcription),Sensory Perception	APOE	175	C0027051	2000	100	R-HSA-1430728,R-HSA-162582,R-HSA-382551,R-HSA-392499,R-HSA-5653656,R-HSA-74160,R-HSA-9709957	1.0		ENSG00000130203		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	2		0.8522727272727273	disease	disease of anatomical entity (7)		46		2.5529E-4	486	apolipoprotein E	2000		4	1	348	protein-coding	P02649	0.32	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	81		NPPB	175	C0027051		40		1.0		ENSG00000120937		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.8378378378378378	disease	disease of anatomical entity (7)		1		1.8925E-5	486	natriuretic peptide B			9	0	4879	protein-coding	P16860	0.36	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	0	Developmental Biology,Metabolism,Transport of small molecules,Gene expression (Transcription),Sensory Perception	LPL	175	C0027051		39	R-HSA-1266738,R-HSA-1430728,R-HSA-382551,R-HSA-74160,R-HSA-9709957	1.0		ENSG00000175445		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.87	0		0.9142857142857143	disease	disease of anatomical entity (7)		249	Enzyme	3.0524E-12	486	lipoprotein lipase			2	0	4023	protein-coding	P06858	0.44	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	1	Hemostasis,Signal Transduction	PLAT	175	C0027051	2010	92	R-HSA-109582,R-HSA-162582	0.95		ENSG00000104368		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.8961038961038961	disease	disease of anatomical entity (7)		6	Enzyme	5.9432E-7	486	plasminogen activator, tissue type	1986		8	34	5327	protein-coding	P00750	0.38	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	8	Immune System,Vesicle-mediated transport	HP	175	C0027051	2007	52	R-HSA-168256,R-HSA-5653656	0.95		ENSG00000257017		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.9	disease	disease of anatomical entity (7)		3			486	haptoglobin	2006		3	3	3240	protein-coding	P00738	0.33	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	51	Signal Transduction,Disease,Immune System,Metabolism of proteins,Gene expression (Transcription),Cellular responses to stimuli	IL6	175	C0027051	2006	210	R-HSA-162582,R-HSA-1643685,R-HSA-168256,R-HSA-392499,R-HSA-74160,R-HSA-8953897	0.95		ENSG00000136244		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	1.0	0		0.8646616541353384	disease	disease of anatomical entity (7)		7		0.19935	486	interleukin 6	2005		12	2	3569	protein-coding	P05231	0.23	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	10	Developmental Biology,Extracellular matrix organization,Signal Transduction,Immune System	MMP9	175	C0027051	2013	107	R-HSA-1266738,R-HSA-1474244,R-HSA-162582,R-HSA-168256	0.95		ENSG00000100985		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.8918918918918919	disease	disease of anatomical entity (7)		40	Enzyme	3.7082E-25	486	matrix metallopeptidase 9	2006		5	2	4318	protein-coding	P14780	0.29	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	1	Hemostasis,Immune System	OLR1	175	C0027051	2003	20	R-HSA-109582,R-HSA-168256	0.95		ENSG00000173391		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.83	0		0.8888888888888888	disease	disease of anatomical entity (7)		2		4.9309E-6	486	oxidized low density lipoprotein receptor 1	2003		0	2	4973	protein-coding	P78380	0.49	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	2	Metabolism,Signal Transduction,Metabolism of proteins	AGT	175	C0027051	2006	106	R-HSA-1430728,R-HSA-162582,R-HSA-392499	0.95		ENSG00000135744		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.8421052631578947	disease	disease of anatomical entity (7)		95	Enzyme modulator	1.6654E-8	486	angiotensinogen	1991		6	2	183	protein-coding	P01019	0.36	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	31	Muscle contraction	TNNI3	175	C0027051	2002	28	R-HSA-397014	0.95		ENSG00000129991		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.87	0		0.8796992481203008	disease	disease of anatomical entity (7)		393	Cellular structure	6.4921E-7	486	troponin I3, cardiac type	2002		4	1	7137	protein-coding	P19429	0.45	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	1	Metabolism of proteins	PAPPA	175	C0027051	2001	9	R-HSA-392499	0.95		ENSG00000182752		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.87	0		0.7058823529411765	disease	disease of anatomical entity (7)		27		0.99647	486	pappalysin 1	2001		3	1	5069	protein-coding	Q13219	0.46	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	3	Hemostasis,Immune System,Cellular responses to stimuli	SOD1	175	C0027051	2011	90	R-HSA-109582,R-HSA-168256,R-HSA-8953897	0.95		ENSG00000142168		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.9523809523809523	disease	disease of anatomical entity (7)		150	Enzyme	0.011954	486	superoxide dismutase 1	2011		7	1	6647	protein-coding	P00441	0.34	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	0	Neuronal System,Metabolism,Metabolism of proteins,Muscle contraction	ALDH2	175	C0027051		49	R-HSA-112316,R-HSA-1430728,R-HSA-392499,R-HSA-397014	0.95		ENSG00000111275		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	1		0.9523809523809523	disease	disease of anatomical entity (7)		10	Enzyme	5.8061E-11	486	aldehyde dehydrogenase 2 family member			2	0	217	protein-coding	P05091	0.4	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	1	Disease,Immune System,Programmed Cell Death,Cellular responses to stimuli	TLR4	175	C0027051		93	R-HSA-1643685,R-HSA-168256,R-HSA-5357801,R-HSA-8953897	0.95		ENSG00000136869		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.8125	disease	disease of anatomical entity (7)		7		4.0578E-4	486	toll like receptor 4			4	0	7099	protein-coding	O00206	0.32	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	3	Transport of small molecules	LPA	175	C0027051		4	R-HSA-382551	0.95		ENSG00000198670		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.87	5		0.8837209302325582	disease	disease of anatomical entity (7)		39	Enzyme	3.3368E-69	486	lipoprotein(a)			0	0	4018	protein-coding	P08519	0.45	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	1	Hemostasis,Extracellular matrix organization,Immune System,Cellular responses to stimuli	PECAM1	175	C0027051		11	R-HSA-109582,R-HSA-1474244,R-HSA-168256,R-HSA-8953897	0.95		ENSG00000261371		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	3		0.8461538461538461	disease	disease of anatomical entity (7)		16	Cell adhesion		486	platelet and endothelial cell adhesion molecule 1			0	0	5175	protein-coding	P16284	0.37	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	18	Disease,Immune System,Programmed Cell Death	IL1B	175	C0027051	2006	164	R-HSA-1643685,R-HSA-168256,R-HSA-5357801	0.9		ENSG00000125538		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	1.0	0		0.9090909090909091	disease	disease of anatomical entity (7)		4		0.48761	486	interleukin 1 beta	2002		5	3	3553	protein-coding	P01584	0.27	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	0		PHACTR1	175	C0027051	2015	14		0.9		ENSG00000112137		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.87	6		0.9444444444444444	disease	disease of anatomical entity (7)		79	Enzyme modulator	1.0	486	phosphatase and actin regulator 1	2009		0	2	221692	protein-coding	Q9C0D0	0.56	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	26		TNF	175	C0027051	2006	310		0.9		ENSG00000232810		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	1.0	0		0.9166666666666666	disease	disease of anatomical entity (7)		9	Signaling	0.85687	486	tumor necrosis factor	2005		13	2	7124	protein-coding	P01375	0.23	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	4	Developmental Biology,Extracellular matrix organization,Signal Transduction,Immune System,Metabolism of proteins	MMP2	175	C0027051	2013	73	R-HSA-1266738,R-HSA-1474244,R-HSA-162582,R-HSA-168256,R-HSA-392499	0.9		ENSG00000087245		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.9230769230769231	disease	disease of anatomical entity (7)		83	Enzyme	6.2654E-5	486	matrix metallopeptidase 2	2006		1	2	4313	protein-coding	P08253	0.32	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	2	Hemostasis,Developmental Biology,Signal Transduction,Cell Cycle,Disease,Immune System,Metabolism of proteins,Programmed Cell Death,DNA Repair,Gene expression (Transcription),Cellular responses to stimuli	TP53	175	C0027051	2013	239	R-HSA-109582,R-HSA-1266738,R-HSA-162582,R-HSA-1640170,R-HSA-1643685,R-HSA-168256,R-HSA-392499,R-HSA-5357801,R-HSA-73894,R-HSA-74160,R-HSA-8953897	0.9		ENSG00000141510		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.9333333333333333	disease	disease of anatomical entity (7)		1692	Transcription factor	0.99795	486	tumor protein p53	2013		2	1	7157	protein-coding	P04637	0.23	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	0	Hemostasis,Signal Transduction,Immune System	SH2B3	175	C0027051	2009	28	R-HSA-109582,R-HSA-162582,R-HSA-168256	0.9		ENSG00000111252		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.83	2		1.0	disease	disease of anatomical entity (7)		24		4.8962E-15	486	SH2B adaptor protein 3	2009		0	1	10019	protein-coding	Q9UQQ2	0.47	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	2	Metabolism of proteins	REN	175	C0027051	1991	41	R-HSA-392499	0.9		ENSG00000143839		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.8	disease	disease of anatomical entity (7)		62	Enzyme	1.7791E-12	486	renin	1991		1	1	5972	protein-coding	P00797	0.41	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	5	Signal Transduction,Cellular responses to stimuli	EPO	175	C0027051	2009	78	R-HSA-162582,R-HSA-8953897	0.9		ENSG00000130427		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.9411764705882353	disease	disease of anatomical entity (7)		9		0.02674	486	erythropoietin	2009		1	1	2056	protein-coding	P01588	0.37	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	2	Hemostasis,Signal Transduction,Metabolism of proteins	IGF1	175	C0027051		72	R-HSA-109582,R-HSA-162582,R-HSA-392499	0.9		ENSG00000017427		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.9583333333333334	disease	disease of anatomical entity (7)		120		0.75878	486	insulin like growth factor 1			2	0	3479	protein-coding	P05019	0.29	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	3	Hemostasis,Developmental Biology,Extracellular matrix organization,Signal Transduction,Gene expression (Transcription)	SERPINE1	175	C0027051		64	R-HSA-109582,R-HSA-1266738,R-HSA-1474244,R-HSA-162582,R-HSA-74160	0.9		ENSG00000106366		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.8461538461538461	disease	disease of anatomical entity (7)		60	Enzyme modulator	0.03418	486	serpin family E member 1			3	0	5054	protein-coding	P05121	0.34	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	3	Signal Transduction,Immune System,Cellular responses to stimuli	CCL2	175	C0027051		101	R-HSA-162582,R-HSA-168256,R-HSA-8953897	0.9		ENSG00000108691		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.7666666666666667	disease	disease of anatomical entity (7)		2	Signaling	0.098507	486	C-C motif chemokine ligand 2			0	0	6347	protein-coding	P13500	0.31	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	2	Disease,Immune System,Programmed Cell Death	CD14	175	C0027051		24	R-HSA-1643685,R-HSA-168256,R-HSA-5357801	0.9		ENSG00000170458		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.7096774193548387	disease	disease of anatomical entity (7)		0		0.0029347	486	CD14 molecule			1	0	929	protein-coding	P08571	0.36	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	2	Signal Transduction,Vesicle-mediated transport	AGTR1	175	C0027051		38	R-HSA-162582,R-HSA-5653656	0.9		ENSG00000144891		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.84375	disease	disease of anatomical entity (7)		61	G-protein coupled receptor	7.1609E-5	486	angiotensin II receptor type 1			4	0	185	protein-coding	P30556	0.4	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	1	Immune System	AGER	175	C0027051		52	R-HSA-168256	0.9		ENSG00000204305		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.9230769230769231	disease	disease of anatomical entity (7)		11	Receptor	2.5887E-14	486	advanced glycosylation end-product specific receptor			0	0	177	protein-coding	Q15109	0.36	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	1	Hemostasis,Signal Transduction,Disease,Immune System	HGF	175	C0027051		59	R-HSA-109582,R-HSA-162582,R-HSA-1643685,R-HSA-168256	0.9		ENSG00000019991		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		1.0	disease	disease of anatomical entity (7)		10	Enzyme	0.99616	486	hepatocyte growth factor			0	0	3082	protein-coding	P14210	0.35	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	1	Signal Transduction,Immune System,Metabolism of proteins,Cellular responses to stimuli	HIF1A	175	C0027051		57	R-HSA-162582,R-HSA-168256,R-HSA-392499,R-HSA-8953897	0.9		ENSG00000100644		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.9210526315789473	disease	disease of anatomical entity (7)		8	Transcription factor	0.99998	486	hypoxia inducible factor 1 subunit alpha			4	0	3091	protein-coding	Q16665	0.33	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	0	Immune System	TNFSF4	175	C0027051		8	R-HSA-168256	0.9		ENSG00000117586		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.87	0		1.0	disease	disease of anatomical entity (7)		34	Signaling	0.59367	486	TNF superfamily member 4			0	0	7292	protein-coding	P23510	0.48	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	6	Hemostasis	SELP	175	C0027051		15	R-HSA-109582	0.9		ENSG00000174175		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.8636363636363636	disease	disease of anatomical entity (7)		6		4.6492E-21	486	selectin P			2	0	6403	protein-coding	P16109	0.4	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	1	Signal Transduction,Immune System	CCR2	175	C0027051		35	R-HSA-162582,R-HSA-168256	0.9		ENSG00000121807		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.7857142857142857	disease	disease of anatomical entity (7)		9	G-protein coupled receptor	0.048059	486	C-C motif chemokine receptor 2			0	0	729230	protein-coding	P41597	0.4	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	6	Hemostasis,Metabolism,Disease,Transport of small molecules,Metabolism of proteins,Vesicle-mediated transport,Cellular responses to stimuli,Sensory Perception	APOA1	175	C0027051		44	R-HSA-109582,R-HSA-1430728,R-HSA-1643685,R-HSA-382551,R-HSA-392499,R-HSA-5653656,R-HSA-8953897,R-HSA-9709957	0.9		ENSG00000118137		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.8488372093023255	disease	disease of anatomical entity (7)		61		5.2702E-7	486	apolipoprotein A1			7	0	335	protein-coding	P02647	0.36	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	2	Extracellular matrix organization,Signal Transduction,Disease,Cellular responses to stimuli	KDR	175	C0027051		62	R-HSA-1474244,R-HSA-162582,R-HSA-1643685,R-HSA-8953897	0.9		ENSG00000128052		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.9166666666666666	disease	disease of anatomical entity (7)		29	Kinase	1.0	486	kinase insert domain receptor			0	0	3791	protein-coding	P35968	0.35	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	1	Hemostasis,Disease,Immune System,Protein localization	NOS2	175	C0027051	2001	86	R-HSA-109582,R-HSA-1643685,R-HSA-168256,R-HSA-9609507	0.85		ENSG00000007171		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.8181818181818182	disease	disease of anatomical entity (7)		18		1.9486E-22	486	nitric oxide synthase 2	1999		4	2	4843	protein-coding	P35228	0.34	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	0	Immune System	LTA	175	C0027051	2004	48	R-HSA-168256	0.85		ENSG00000226979		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.8157894736842105	disease	disease of anatomical entity (7)		20			486	lymphotoxin alpha	2002		0	2	4049	protein-coding	P01374	0.39	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	1	Metabolism of proteins,Gene expression (Transcription),Cellular responses to stimuli	NR3C2	175	C0027051	2007	19	R-HSA-392499,R-HSA-74160,R-HSA-8953897	0.85		ENSG00000151623		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.9	disease	disease of anatomical entity (7)		127	Nuclear receptor	1.0	486	nuclear receptor subfamily 3 group C member 2	2006		3	2	4306	protein-coding	P08235	0.44	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	21	Metabolism	CKM	175	C0027051	2002	5	R-HSA-1430728	0.85		ENSG00000104879		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.6428571428571429	disease	disease of anatomical entity (7)		4	Kinase	2.2951E-8	486	creatine kinase, M-type	1988		2	2	1158	protein-coding	P06732	0.39	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	2	Extracellular matrix organization,Immune System	ICAM1	175	C0027051	1998	61	R-HSA-1474244,R-HSA-168256	0.85		ENSG00000090339		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.8	disease	disease of anatomical entity (7)		8		1.834E-6	486	intercellular adhesion molecule 1	1998		0	1	3383	protein-coding	P05362	0.32	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	0	Hemostasis,Developmental Biology,Extracellular matrix organization,Signal Transduction,Disease,Cellular responses to stimuli	ITGB3	175	C0027051	1996	34	R-HSA-109582,R-HSA-1266738,R-HSA-1474244,R-HSA-162582,R-HSA-1643685,R-HSA-8953897	0.85		ENSG00000259207		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.7272727272727273	disease	disease of anatomical entity (7)		296	Receptor	6.2163E-7	486	integrin subunit beta 3	1996		3	1	3690	protein-coding	P05106	0.44	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	8	Immune System,Gene expression (Transcription)	LGALS3	175	C0027051	2018	16	R-HSA-168256,R-HSA-74160	0.85		ENSG00000131981		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.96	disease	disease of anatomical entity (7)		0	Signaling	2.0063E-4	486	galectin 3	2018		1	1	3958	protein-coding	P17931	0.35	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	15	Hemostasis,Signal Transduction	P2RY12	175	C0027051	2009	23	R-HSA-109582,R-HSA-162582	0.85		ENSG00000169313		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.87	0		0.9333333333333333	disease	disease of anatomical entity (7)		32	G-protein coupled receptor	0.082595	486	purinergic receptor P2Y12	2009		6	1	64805	protein-coding	Q9H244	0.5	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	1		CASP3	175	C0027051	2015	39		0.85		ENSG00000164305		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.9333333333333333	disease	disease of anatomical entity (7)		1	Enzyme	0.066565	486	caspase 3	2015		3	1	836	protein-coding	P42574	0.36	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	0	Hemostasis,Vesicle-mediated transport	KIF6	175	C0027051	2011	10	R-HSA-109582,R-HSA-5653656	0.85		ENSG00000164627		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.7	0		0.7272727272727273	disease	disease of anatomical entity (7)		12	Cellular structure	4.0425E-17	486	kinesin family member 6	2011		1	1	221458	protein-coding	Q6ZMV9	0.61	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	0	Hemostasis,Immune System	F13A1	175	C0027051	2007	17	R-HSA-109582,R-HSA-168256	0.85		ENSG00000124491		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.9534883720930233	disease	disease of anatomical entity (7)		119	Enzyme	1.3702E-8	486	coagulation factor XIII A chain	2007		4	1	2162	protein-coding	P00488	0.44	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	1	Disease,Immune System,Programmed Cell Death	HMGB1	175	C0027051	2011	23	R-HSA-1643685,R-HSA-168256,R-HSA-5357801	0.85		ENSG00000189403		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		1.0	disease	disease of anatomical entity (7)		12	Nucleic acid binding	0.99972	486	high mobility group box 1	2011		1	1	3146	protein-coding	P09429	0.36	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	16	Metabolism,Signal Transduction	CKB	175	C0027051	2002	10	R-HSA-1430728,R-HSA-162582	0.85		ENSG00000166165		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.91	0		0.9523809523809523	disease	disease of anatomical entity (7)		6	Kinase	0.11564	486	creatine kinase B	2002		3	1	1152	protein-coding	P12277	0.44	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	7	Immune System	CSF3	175	C0027051		89	R-HSA-168256	0.85		ENSG00000108342		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.8709677419354839	disease	disease of anatomical entity (7)		2		4.8646E-6	486	colony stimulating factor 3			1	0	1440	protein-coding	P09919	0.34	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	1	Metabolism,Drug ADME	PON1	175	C0027051		91	R-HSA-1430728,R-HSA-9748784	0.85		ENSG00000005421		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.96	0		0.7647058823529411	disease	disease of anatomical entity (7)		4		8.2563E-12	486	paraoxonase 1			0	0	5444	protein-coding	P27169	0.39	Disease or Syndrome (T047)	
Cardiovascular Diseases;Pathological Conditions, Signs and Symptoms	0	Developmental Biology,Extracellular matrix organization,Signal Transduction,Disease,Vesicle-mediated transport	COL4A1	175	C0027051		46	R-HSA-1266738,R-HSA-1474244,R-HSA-162582,R-HSA-1643685,R-HSA-5653656	0.85		ENSG00000187498		Myocardial Infarction	Abnormality of the cardiovascular system (01626)	0.87	3		1.0	disease	disease of anatomical entity (7)		432		1.0	486	collagen type IV alpha 1 chain			0	0	1282	protein-coding	P02462	0.43	Disease or Syndrome (T047)	
